"Subject" "Activity" "tBodyAcc.mean...X" "tBodyAcc.mean...Y" "tBodyAcc.mean...Z" "tBodyAcc.std...X" "tBodyAcc.std...Y" "tBodyAcc.std...Z" "tGravityAcc.mean...X" "tGravityAcc.mean...Y" "tGravityAcc.mean...Z" "tGravityAcc.std...X" "tGravityAcc.std...Y" "tGravityAcc.std...Z" "tBodyAccJerk.mean...X" "tBodyAccJerk.mean...Y" "tBodyAccJerk.mean...Z" "tBodyAccJerk.std...X" "tBodyAccJerk.std...Y" "tBodyAccJerk.std...Z" "tBodyGyro.mean...X" "tBodyGyro.mean...Y" "tBodyGyro.mean...Z" "tBodyGyro.std...X" "tBodyGyro.std...Y" "tBodyGyro.std...Z" "tBodyGyroJerk.mean...X" "tBodyGyroJerk.mean...Y" "tBodyGyroJerk.mean...Z" "tBodyGyroJerk.std...X" "tBodyGyroJerk.std...Y" "tBodyGyroJerk.std...Z" "tBodyAccMag.mean.." "tBodyAccMag.std.." "tGravityAccMag.mean.." "tGravityAccMag.std.." "tBodyAccJerkMag.mean.." "tBodyAccJerkMag.std.." "tBodyGyroMag.mean.." "tBodyGyroMag.std.." "tBodyGyroJerkMag.mean.." "tBodyGyroJerkMag.std.." "fBodyAcc.mean...X" "fBodyAcc.mean...Y" "fBodyAcc.mean...Z" "fBodyAcc.std...X" "fBodyAcc.std...Y" "fBodyAcc.std...Z" "fBodyAcc.meanFreq...X" "fBodyAcc.meanFreq...Y" "fBodyAcc.meanFreq...Z" "fBodyAccJerk.mean...X" "fBodyAccJerk.mean...Y" "fBodyAccJerk.mean...Z" "fBodyAccJerk.std...X" "fBodyAccJerk.std...Y" "fBodyAccJerk.std...Z" "fBodyAccJerk.meanFreq...X" "fBodyAccJerk.meanFreq...Y" "fBodyAccJerk.meanFreq...Z" "fBodyGyro.mean...X" "fBodyGyro.mean...Y" "fBodyGyro.mean...Z" "fBodyGyro.std...X" "fBodyGyro.std...Y" "fBodyGyro.std...Z" "fBodyGyro.meanFreq...X" "fBodyGyro.meanFreq...Y" "fBodyGyro.meanFreq...Z" "fBodyAccMag.mean.." "fBodyAccMag.std.." "fBodyAccMag.meanFreq.." "fBodyBodyAccJerkMag.mean.." "fBodyBodyAccJerkMag.std.." "fBodyBodyAccJerkMag.meanFreq.." "fBodyBodyGyroMag.mean.." "fBodyBodyGyroMag.std.." "fBodyBodyGyroMag.meanFreq.." "fBodyBodyGyroJerkMag.mean.." "fBodyBodyGyroJerkMag.std.." "fBodyBodyGyroJerkMag.meanFreq.."
16 6 0.2788309140625 -0.0165198774390625 -0.109576099484375 -0.98889678109375 -0.98447821546875 -0.98433487921875 -0.3731806939375 0.744632656875 0.475478329007813 -0.99221375796875 -0.99531750125 -0.99066800984375 0.076448530015625 0.0108693628453125 -0.00124499930729688 -0.99029226953125 -0.9849215571875 -0.98908225265625 -0.0285384174109375 -0.08135451503125 0.085596884265625 -0.9903346740625 -0.983524391875 -0.98705060078125 -0.099113061328125 -0.03867432605 -0.058669010078125 -0.99052220390625 -0.9913783071875 -0.99337195015625 -0.98779380125 -0.98758547890625 -0.98779380125 -0.98758547890625 -0.989281583125 -0.99018485046875 -0.98184458359375 -0.98267994109375 -0.99235963703125 -0.9919601959375 -0.99012558671875 -0.984227325 -0.98623735328125 -0.98855998234375 -0.98496742515625 -0.983781431875 -0.0913130948203125 0.2698494075625 0.297352772209375 -0.9905737190625 -0.9851602421875 -0.98722986625 -0.99083865171875 -0.98574141796875 -0.98951017875 0.186664637382812 0.09147628133125 0.158107787457813 -0.98825297890625 -0.9863233240625 -0.9867991190625 -0.9910541059375 -0.982251896875 -0.9882948646875 0.073940555465625 -0.0782264520890625 0.1860062566375 -0.988607380625 -0.98829647375 0.357686065265625 -0.989506544375 -0.98989427109375 0.38015556215625 -0.9860327415625 -0.983485679375 0.09444277329375 -0.99187702140625 -0.992306044375 0.337820639311094
17 1 0.27968256375 -0.0209870103125 -0.11476636425 -0.176749631375 0.139474092375 -0.224732004 0.92172685625 -0.24018644025 -0.086863266 -0.981044665 -0.966208555 -0.96536652125 -0.014247727125 0.090744673 -0.062019791625 -0.113835048125 0.05615580675 -0.369958794375 -0.0342979570375 -0.08379752775 0.10996662825 -0.29047607625 -0.191862366 -0.241469077875 -0.0713857374125 -0.0559353339875 -0.109380053875 -0.242381894875 -0.434765683625 -0.354288582175 -0.02938503975 -0.23175755375 -0.02938503975 -0.23175755375 -0.0825623108125 -0.0799926355 -0.0919136935 -0.255891777775 -0.353444784375 -0.4419674645 -0.22168861025 0.0688247005 -0.28576451425 -0.160818401375 0.1002849515 -0.2538501478 -0.299889525875 0.035139594125 0.163993450875 -0.20598987125 -0.0406883717 -0.35805271225 -0.0983192898875 0.09052154375 -0.381672031 -0.28291081625 -0.354125760375 -0.1220152394375 -0.12469783425 -0.263059505 -0.1953464291125 -0.344015479 -0.158905224875 -0.33039692 -0.104470107875 -0.2331940305 -0.103826477 -0.152380647425 -0.401768335 0.2334241695 -0.098245551375 -0.067830132875 0.07847611825 -0.320961610125 -0.34438228875 0.229647455 -0.463671894625 -0.455639238375 0.29757388875
17 2 0.279818389 -0.0242969819 -0.0972653334 -0.24172168622 -0.03065826723 -0.2158036173 0.860450564 -0.287085351 -0.1805106647 -0.953430193 -0.929264464 -0.937501811 0.07869558677 -0.0560118555 -0.05932725435 -0.3433026449 -0.369933877 -0.63230932 0.00532848800000001 -0.0550686458 0.12800004364 -0.487751035 -0.3793110119 -0.2642734761 -0.051610592 -0.0564942268 -0.10131472986 -0.540543639 -0.672329819 -0.528121816 -0.1218379643 -0.253723846 -0.1218379643 -0.253723846 -0.397143304 -0.383640912 -0.1955015982 -0.3471261017 -0.606091571 -0.659361268 -0.2775170532 -0.1526446345 -0.3987233491 -0.23169757691 -0.0347108485 -0.1893606395 -0.3209372275 -0.11703796 -0.23165088 -0.3840630191 -0.403569176 -0.597105145 -0.360389851 -0.3773331819 -0.666231127 -0.354441569 -0.446783804 -0.41308918 -0.416431738 -0.494685187 -0.3020471589 -0.514441499 -0.328284572 -0.323978528 -0.2375205792 -0.2671610145 -0.24335817556 -0.2881652275 -0.353320519 -0.0293668494 -0.3490641051 -0.437050952 0.0994481771 -0.460490843 -0.3906614777 -0.2005710038 -0.655398077 -0.689328332 0.05181092298
17 3 0.279718924285714 -0.0204274255428571 -0.120132973857143 0.117565146857143 0.160223764428571 -0.141308689285714 0.926253952857143 -0.158722676142857 -0.06642207209 -0.95963897 -0.944917905714286 -0.90663718 -0.0931650707142857 0.223861056 -0.0713499507142857 0.046130706 0.0498331785142857 -0.333981945714286 -0.177381059571429 0.0270241348428571 0.115735923571429 -0.284530115714286 -0.317765937142857 -0.16818945 -0.115783261285714 0.0747077451428571 -0.0158029688571429 -0.400590377571429 -0.434010057857143 -0.234218364857143 0.142621825714286 0.160046348714286 0.142621825714286 0.160046348714286 -0.0300621657142857 0.0944813295714286 -0.0802758725142857 -0.138438355857143 -0.389803222714286 -0.427586523428571 0.0427300628571429 0.147863675142857 -0.147422083714286 0.141010814142857 0.0918719399428571 -0.211431165714286 -0.344162867142857 0.0542760944 0.202421293 -0.0205309757142857 -0.0257867121428571 -0.257013550971429 0.0222637008571429 0.0631900261428571 -0.410524664 -0.306046898571429 -0.448426748571429 -0.101344472285714 -0.176507559557143 -0.290077785714286 -0.0416436371428571 -0.325463269571429 -0.343255067142857 -0.291817635714286 -0.212266735857143 0.0182963671428571 -0.030733081 0.193700038142857 -0.0417273098428571 0.0684649375714286 0.0856371342857143 0.0954626152857143 0.0546408828571429 -0.205663612857143 -0.250300217142857 -0.000869630285714286 -0.419093691428571 -0.48072366 0.113638564428571
17 4 0.279691580737705 -0.0167502395877049 -0.109541303415574 -0.993590837131148 -0.977001837131148 -0.971745354262295 0.868893911311475 0.106534132959016 0.148136828844262 -0.996112900901639 -0.98899040147541 -0.979196472540984 0.075973414352459 0.00951592882536885 -0.000844472679918033 -0.991424491311475 -0.984206548032787 -0.98810695147541 -0.0302799348606557 -0.0796514558688525 0.0837261511270492 -0.990444573032787 -0.979929991721311 -0.978642485081967 -0.0969074862459016 -0.0409521277467213 -0.0541688181639344 -0.992526455163934 -0.991581284672131 -0.991027426065574 -0.983053320327869 -0.979298742622951 -0.983053320327869 -0.979298742622951 -0.989206690163934 -0.989534853196721 -0.976587810901639 -0.974493196885246 -0.992733931557377 -0.992192484344262 -0.992569601803279 -0.979136304836066 -0.978955064590164 -0.994072419426229 -0.976691001885246 -0.969462971803279 0.0202058879196721 0.133803825917213 0.133573974095082 -0.991558365163934 -0.984289358606557 -0.986050496885246 -0.992042966229508 -0.985277702704918 -0.988760528442623 0.21242322002377 -0.0119164236565574 0.0722522078090164 -0.988227993606557 -0.983181694426229 -0.978635860901639 -0.99115052204918 -0.978288462295082 -0.980600097213115 0.0983844005377049 -0.192243791370492 0.0467075033762295 -0.982610761967213 -0.980025124836066 0.189153470547541 -0.988694828688525 -0.989490430081967 0.365702949705738 -0.980402345163934 -0.97503339352459 0.000432581156557379 -0.992140575983607 -0.992518645 0.270934794647213
17 5 0.279720145410959 -0.015612967219863 -0.108095977136986 -0.99059892890411 -0.949189729794521 -0.958036192534247 0.949284653767123 -0.169852296664384 0.0158253684158219 -0.995974577260274 -0.982279668013699 -0.973578868972603 0.0752307608287671 0.0145082550091096 -0.00199850357121233 -0.984867232739726 -0.968436692260274 -0.984024543013699 -0.0275332246800685 -0.0778593170684932 0.0855735452260274 -0.956355224589041 -0.974397731438356 -0.969373685958904 -0.0969242440479452 -0.0406367056417808 -0.0537578689321918 -0.973628368424657 -0.987314065 -0.982024478150685 -0.969629184109589 -0.96529950260274 -0.969629184109589 -0.96529950260274 -0.981130142123288 -0.978035585205479 -0.959539221232877 -0.947722138219178 -0.984235031027397 -0.981918943219178 -0.987993585273973 -0.95441711609589 -0.969026109383562 -0.991876833287671 -0.948951825616438 -0.954863688082192 0.0740309430589041 -0.0105887811712329 0.0687743502760274 -0.985027460821918 -0.968850905753425 -0.981553363013699 -0.986078804863014 -0.970345912123288 -0.985110310890411 0.227861549709863 -0.121572587346096 0.0247942452252055 -0.954565849726027 -0.977456220616438 -0.969094465479452 -0.957472648972603 -0.972855873219178 -0.972250198356164 -0.243972776223973 -0.23271775774726 -0.0612980398369863 -0.969033792191781 -0.967893008219178 0.0955762755265753 -0.977355330342466 -0.97786704390411 0.2866644965 -0.961225784520548 -0.948349972876712 -0.192393246982321 -0.982943476506849 -0.981657651506849 0.0923549506232877
17 6 0.2796288456 -0.0174618868613333 -0.108096660573333 -0.986686636 -0.983059330666667 -0.9831360024 -0.352374345813333 0.6544752936 0.49736395728 -0.988832564533333 -0.994005085333333 -0.9899087216 0.07773632524 0.0116226728081333 -0.00387940593873333 -0.989736019866667 -0.985764109733333 -0.9892227924 -0.0266337420386667 -0.07732683348 0.0874979407466667 -0.988842501466667 -0.9827705132 -0.986300187466667 -0.09902469152 -0.03831938032 -0.0575965480266667 -0.990282684133333 -0.990441223333333 -0.993516796266667 -0.9860508184 -0.986193747466667 -0.9860508184 -0.986193747466667 -0.9894540488 -0.989845355733333 -0.979063625733333 -0.981454083333333 -0.992252183866667 -0.99008289 -0.988211553466667 -0.984313277866667 -0.986013908 -0.986216228266667 -0.982967357466667 -0.9821961872 -0.123833837873067 0.238337488862667 0.267626368466667 -0.989765672133333 -0.985763168533333 -0.987331309733333 -0.990674779733333 -0.986824265733333 -0.9896960372 0.167238479545333 0.114055438521333 0.139441512897333 -0.9870261036 -0.9856794044 -0.9866533128 -0.989505117866667 -0.981480160533333 -0.987379612533333 0.0455932895293333 -0.0630879082773333 0.175650372209333 -0.9873935364 -0.986950941333333 0.33106038444 -0.9891288892 -0.989643827333333 0.390319884050667 -0.984391368933333 -0.98263711 0.123346696356 -0.990265794133333 -0.990303189333333 0.290057121237333
18 1 0.251163561869159 -0.0199946441134673 -0.110754071196262 -0.350840419046729 -0.0611278979 -0.268827833327103 0.933868263551402 -0.192778570526168 -0.0653994456455794 -0.978747765607477 -0.963564459065421 -0.948514249158878 0.0880184598336449 0.0934508692074766 0.0326048330654206 -0.321330181029907 -0.146884754878505 -0.498334887802804 -0.0454868172694393 -0.0722820538365421 0.0878611057551402 -0.493827391224299 -0.35024262015243 -0.350365171074766 -0.0868538973130841 -0.0567304473308411 -0.0328254337074766 -0.42668694153271 -0.530058478803738 -0.473832694616822 -0.197200362510056 -0.368917426766355 -0.197200362510056 -0.368917426766355 -0.283141192504673 -0.259808111971963 -0.285213303 -0.398029729757009 -0.488083603841121 -0.527053129625234 -0.34634274135514 -0.0919130039934579 -0.354408108551402 -0.354368871308411 -0.10602906278785 -0.281492912443738 -0.28857501564486 0.0309369180650467 0.0526120256384112 -0.359664098738318 -0.217255462401869 -0.470627497420561 -0.342553754147664 -0.128579067439252 -0.524618812448598 -0.266713004764486 -0.358433626588785 -0.255827025151402 -0.38199241753271 -0.399706284302804 -0.330007376334579 -0.531140956233645 -0.329500521499065 -0.418734721018692 -0.0757391454682243 -0.122310104001869 -0.0861702289861682 -0.310831439448598 -0.503924578504673 0.176673036841121 -0.261083575314019 -0.264706609758878 0.0927340657052336 -0.430532604253271 -0.482138465130841 0.131926851651402 -0.53998710746729 -0.545398761439252 0.132155811559813
18 2 0.251120248641975 -0.0173951740425926 -0.118965430444444 -0.273197942049383 -0.0238509100045679 -0.219651592619753 0.882032237901235 -0.260424613814815 -0.12522642635358 -0.955146465308642 -0.929369648271605 -0.909221212222222 0.0639513236444444 0.0518564110209877 0.0297577002524691 -0.393636353259259 -0.32185280617284 -0.63765647 -0.0448709288283951 -0.0443657979925926 0.0767055036435803 -0.501948090814815 -0.395350046880247 -0.247843453303704 -0.103359349085679 -0.0474290732834568 -0.0285128942607407 -0.551215439320988 -0.686959349382716 -0.563727255271605 -0.139077254617284 -0.267897230975309 -0.139077254617284 -0.267897230975309 -0.406308117074074 -0.39670039382716 -0.222967768067901 -0.389494644950617 -0.621670146493827 -0.672137414197531 -0.334867614037037 -0.136445634139506 -0.404963074925926 -0.251872934822222 -0.0325472713809877 -0.190624187085185 -0.417092382583951 -0.169517817287654 -0.257972780114815 -0.422401087333333 -0.347729899814815 -0.605077077654321 -0.419256445345679 -0.341128355925926 -0.669684416296296 -0.326165222411111 -0.446546226703704 -0.420367458864198 -0.421976600654321 -0.499471469984568 -0.323672295853086 -0.531287152222222 -0.348006084383951 -0.29759039217284 -0.194715344140741 -0.305017726715432 -0.270343769716049 -0.277654721237037 -0.37830771737037 -0.0422692489874074 -0.368316613296296 -0.440548189753086 0.0455005289 -0.48396190808642 -0.436153570740741 -0.147127410806173 -0.668920972592593 -0.700776835555556 0.0795062103358025
18 3 0.250968394 -0.0192440417477542 -0.0964237069218182 0.141042740418182 0.0593940402709091 -0.199555279945455 0.934740893272727 -0.15201160014 -0.0176389308870909 -0.942054933272727 -0.937924581636364 -0.912147661272727 0.215645238225455 0.0131467380363636 -0.0399769913163636 0.00824641124181818 -0.0526574949036364 -0.382719520472727 0.0113741325145455 -0.133137382670909 0.114432100898182 -0.358362242763636 -0.317381907290909 -0.261359211214545 -0.0202676054614545 -0.0623322538509091 -0.0564321995981818 -0.332319299872727 -0.427155869981818 -0.285229602006727 0.129363042109091 0.135871901183636 0.129363042109091 0.135871901183636 -0.0871828143 0.0350682896745455 -0.124887183143636 -0.230547673145455 -0.383228717247273 -0.3928456444 0.0601086400727273 0.0541893863254545 -0.221236859436364 0.167519315389091 -0.00654708056363636 -0.254436367909091 -0.359835409872727 0.0249444624254545 0.0884131119158182 -0.0348688126709091 -0.103713077727273 -0.334486091181818 -0.0384692398909091 -0.0620659401812727 -0.429609887490909 -0.3158191856 -0.379428122109091 -0.266706703785455 -0.211671478016364 -0.288525733145455 -0.150037017836364 -0.408964857236364 -0.343158336327273 -0.372097378327273 -0.107263768403636 0.0104207761745455 0.0183442939181818 0.163654336781818 -0.0600713402436364 0.0479736088 0.0409849792909091 0.0149997875254545 0.0335176620818182 -0.255562146254545 -0.352224918107273 0.094761075368 -0.394078586727273 -0.437003872290909 0.109084831282727
18 4 0.250859546363636 -0.00373874420787879 -0.0993819253030303 -0.967029833030303 -0.859651303333333 -0.88773729969697 0.837718462121212 0.137327840869697 0.211199400030303 -0.956382482121212 -0.903315302424242 -0.889462067878788 0.079913374969697 -0.0189494621957576 0.00648394883333333 -0.972355656363636 -0.955121615151515 -0.970740643030303 -0.0455438371941212 -0.0487717891818182 0.0693229595645455 -0.964912236060606 -0.927886376363636 -0.914520843333333 -0.0909220407878788 -0.0447619194537576 -0.0415236824606061 -0.977825086666667 -0.97243939 -0.969984514848485 -0.904056744545455 -0.878125043636364 -0.904056744545455 -0.878125043636364 -0.969997501818182 -0.958333604848485 -0.867026526666667 -0.890883465454545 -0.977952521212121 -0.96770583 -0.966802213333333 -0.895405910909091 -0.92739699 -0.967287927878788 -0.852723776363636 -0.877567842424242 -0.21118031730303 -0.101097738836364 -0.0894008847575758 -0.972099204848485 -0.954906214545455 -0.966327180606061 -0.975290656969697 -0.959003031818182 -0.973985410909091 0.132309771818182 -0.192971733636364 -0.123983928418182 -0.958660881818182 -0.938843071212121 -0.923661830909091 -0.967043568181818 -0.923272958181818 -0.919912515151515 -0.0810035815454545 -0.205665833369697 -0.142862187084848 -0.905124734242424 -0.884006906666667 -0.172759320251515 -0.957490717575758 -0.958414867878788 0.12915191700303 -0.920095370606061 -0.892397698787879 -0.206783279333333 -0.969415364848485 -0.967621178181818 0.0287738029090909
18 5 0.252686997058824 -0.0295171164117647 -0.0888539180588235 -0.937314704705882 -0.845422956470588 -0.855009676470588 0.919745877058823 -0.232580720829412 -0.0250602598235294 -0.959936333529412 -0.940516785294118 -0.862474625882353 0.0904129751176471 0.0134363446470588 0.00664133354705882 -0.926351907058824 -0.904233418823529 -0.948944075294118 -0.0339131037152941 0.00248959785588235 0.0549834822941176 -0.871977965882353 -0.883300504705882 -0.884127781764706 -0.0884487781764706 -0.0466048997058824 -0.0564819326588235 -0.912098968235294 -0.935980181176471 -0.934013217058824 -0.877055507058824 -0.844202227647059 -0.877055507058824 -0.844202227647059 -0.937834552352941 -0.893882958235294 -0.841724782941176 -0.82589986 -0.940513397058824 -0.913029158823529 -0.925325648235294 -0.862864161176471 -0.896782975294118 -0.944060948235294 -0.847769234117647 -0.847255804705882 -0.118489264588235 -0.0789819123529412 -0.133816381 -0.927191271764706 -0.90313643 -0.941086452941176 -0.932704780588235 -0.913104036470588 -0.955989321764706 -0.0464011341176471 -0.280261007117647 -0.189210026194118 -0.860711471764706 -0.888970283529412 -0.886936184117647 -0.877482775294118 -0.88145369 -0.894592298823529 -0.207812207705882 -0.168185969164706 -0.280377155376471 -0.868899082941176 -0.857895564117647 -0.113534833747059 -0.893733865882353 -0.893744362941176 -0.0727914269411765 -0.867572034117647 -0.829913483529412 -0.185889240352941 -0.917638174117647 -0.913312072352941 -0.0819951065352941
18 6 0.251020947042254 -0.0226319852442254 -0.109402450887324 -0.967099074647887 -0.952407454788732 -0.957282657887324 -0.365883173028169 0.595988923619718 0.68387880028169 -0.959803018169014 -0.972124001549296 -0.963897857169014 0.0753513429633803 0.0170458004047887 0.000549684396197183 -0.979199133521127 -0.972379318591549 -0.97922746028169 -0.0220349841321127 -0.0870034542056338 0.119971424140845 -0.970004071267606 -0.961818498028169 -0.959746856760563 -0.100798255338028 -0.0425482587732394 -0.0688728215915493 -0.976800177183099 -0.977414719577465 -0.983338277746479 -0.95382517915493 -0.944408365492958 -0.95382517915493 -0.944408365492958 -0.97918706943662 -0.974150434084507 -0.941764175774648 -0.938906496197183 -0.981716870422535 -0.973582514788732 -0.970586650704225 -0.957673161690141 -0.963936767605634 -0.966028881549296 -0.952465763661972 -0.95663781084507 -0.313465523507042 0.154881443922535 0.262119830550704 -0.979054880985916 -0.972954636197183 -0.976498808732394 -0.981337528450704 -0.97376833943662 -0.980529307042253 0.0663015571729577 -0.0245994231225352 0.0868338947225352 -0.964122247746479 -0.964901025774648 -0.960029817183099 -0.97204538 -0.960607718028169 -0.96336019915493 0.00059443753661972 -0.133223981647887 0.0989836597488732 -0.95422553971831 -0.947688082394366 0.0502152181830986 -0.974678126901408 -0.972303858732394 0.205201510559155 -0.953003332394366 -0.940733250985916 -0.069986641243662 -0.975184888591549 -0.973137277183099 0.0871128734225352
19 1 0.280774894090909 -0.0185950987522727 -0.106705240318182 -0.270267918590909 0.0475802255 -0.215577951909091 0.923083502727273 -0.224449577954545 -0.0581282393636364 -0.975450346363636 -0.964232695 -0.949751878181818 0.0264443103181818 0.0469086818636364 0.0215442468636364 -0.228900475727273 -0.0300276840454545 -0.451119131636364 -0.0132636571727273 -0.0758956330863636 0.0712098633181818 -0.451244725454545 -0.320260125909091 -0.283769564863636 -0.0986309554090909 -0.0822473266818182 -0.0897344216363636 -0.346936567727273 -0.520463662045455 -0.420856528772727 -0.108190604772727 -0.299890016181818 -0.108190604772727 -0.299890016181818 -0.1930154935 -0.176427611977273 -0.243953124631818 -0.387717752590909 -0.448853599409091 -0.501166650909091 -0.295129203572727 0.0191595607136364 -0.319903650363636 -0.262649399772727 -0.00514531022727273 -0.222899719681818 -0.260259053 0.0863153395045455 0.0929157845454545 -0.289567607363636 -0.101070978545455 -0.426945186090909 -0.236092180636364 -0.0196497050454545 -0.475131949172727 -0.225552244259091 -0.322763452681818 -0.254128515545455 -0.3316502915 -0.367603716863636 -0.256450107090909 -0.49147529 -0.299527811227273 -0.360073459454545 -0.0659378895136364 -0.150650894272727 -0.0638177615636364 -0.235432519409091 -0.448927255 0.181047221940909 -0.1795829045 -0.18199421765 0.14406974585 -0.412745501818182 -0.477991588636364 0.212450756231818 -0.524063844545455 -0.509636443636364 0.189400338136364
19 2 0.281034006875 -0.02210399908125 -0.1228164713125 -0.2107974420625 -0.05599466795 -0.2597623711875 0.867203315 -0.2947207819375 -0.180241588875 -0.96193405875 -0.9358950175 -0.91924466625 0.1199016724375 -0.0164522179375 0.005032323375 -0.3297057125 -0.335902464125 -0.61924472 -0.027378917125 -0.0882429467625 0.14691676415 -0.447781044375 -0.405484815625 -0.245161843125 -0.12967562264375 0.013488543678125 -0.02065256119375 -0.533279774375 -0.650687336875 -0.5803871125 -0.1148991949 -0.2428468628125 -0.1148991949 -0.2428468628125 -0.3642190513125 -0.384147398125 -0.2064278392875 -0.401593275625 -0.59630918625 -0.652457380625 -0.2751429536875 -0.151396564375 -0.40419603875 -0.1880104305 -0.069604602265625 -0.2462423905625 -0.39092449875 -0.12325312841875 -0.18124068025 -0.363211780625 -0.3563764429375 -0.58694275375 -0.35647012625 -0.3602885945 -0.650344354375 -0.30102228525 -0.396140060625 -0.387012535625 -0.3719483604375 -0.4743325700625 -0.30328387041875 -0.475416005625 -0.37547615875 -0.2992758235625 -0.17757652906875 -0.2761989823125 -0.2693724500625 -0.2500928168125 -0.358763349375 0.0057310239375 -0.348807661875 -0.4387078775 0.1150924254125 -0.481290271875 -0.45357279 -0.0915844722875 -0.6404795075 -0.69519831125 0.130201955225
19 3 0.281062098181818 0.00657721160454545 -0.0799351081363636 0.00191176836363637 -0.0235045292090909 -0.119559774545455 0.905364952727273 -0.207813108818182 -0.152070823363636 -0.948139767272727 -0.933049563636364 -0.869610432727273 0.0525877907272727 0.0440367666363636 -0.0406133227636364 -0.0971003989090909 -0.169868793763636 -0.3910582 -0.0698344322727273 -0.0612612701272727 0.114934069213636 -0.390050349090909 -0.340262176363636 -0.246503759090909 -0.110722516181818 -0.0635488194545454 -0.0245544959409091 -0.501494141818182 -0.478421095454545 -0.373210301727273 0.0216682441818182 0.0665252852818182 0.0216682441818182 0.0665252852818182 -0.179480812454545 -0.06325386 -0.141275702881818 -0.255611834363636 -0.466236716363636 -0.469904840636364 -0.0754007998209091 -0.0281398461909091 -0.172536328636364 0.0286503770909091 -0.0846230181818182 -0.163390371363636 -0.369183945454545 -0.00190017794545454 0.0556905856090909 -0.131127923454545 -0.189899712336364 -0.322693965545455 -0.142496691845455 -0.208038985454545 -0.459615846363636 -0.267576025090909 -0.343186237545455 -0.250076844909091 -0.274147820090909 -0.316508208090909 -0.170380016454545 -0.430597487272727 -0.363285277272727 -0.343168609181818 -0.146893629181818 -0.0315077042727273 -0.115814738381818 0.0843683985272727 -0.111567304 0.0362743465454545 -0.0658629124090909 -0.0681451656363636 -0.00955947509090909 -0.321008336545455 -0.345621381272727 0.0362877449090909 -0.465726128636364 -0.515401124545455 0.129080838352727
19 4 0.280879526601942 -0.0168149689541748 -0.113127790203883 -0.990998917087379 -0.968186002621359 -0.959852847669903 0.886598376116505 0.0829031609622913 0.141165102920388 -0.994975495048544 -0.984312486116505 -0.969526805339806 0.0757717282621359 0.0106466774792233 0.00280167592067961 -0.987761370970874 -0.979140715631068 -0.984146005048544 -0.0277326373106796 -0.0680123677300971 0.0830487306893204 -0.986301508058252 -0.975627077475728 -0.973168482427184 -0.0977822844563107 -0.0409347183466019 -0.0502086522174757 -0.988441133883495 -0.988897794951456 -0.986844101650485 -0.975113197572816 -0.969455283883495 -0.975113197572816 -0.969455283883495 -0.985481950582524 -0.98315299776699 -0.966766565339806 -0.966311229126214 -0.990161938543689 -0.987618307281553 -0.989666749126214 -0.970052658932039 -0.970476532524272 -0.991625992621359 -0.968459073883495 -0.956955618737864 -0.00676252415378641 0.112933564641748 0.112159797137864 -0.988210000776699 -0.97914951407767 -0.981769140291262 -0.98839046184466 -0.980710044271845 -0.985130056019417 0.188831961219417 -0.0156162335336893 0.0339800055951456 -0.983118188834952 -0.978783356213592 -0.973618470388349 -0.987344889126214 -0.974180170097087 -0.975533303495146 0.0721727770592233 -0.225885711623301 0.00660131802718447 -0.974768641747573 -0.97079365223301 0.151265843391262 -0.982960427087379 -0.982329399514563 0.319828744592233 -0.974459085145631 -0.966954196699029 -0.0484472111271845 -0.988174865145631 -0.987497686407767 0.237639130305825
19 5 0.280871174016393 -0.0154076552821967 -0.111737840893443 -0.989680268852459 -0.947783199180328 -0.953795232704918 0.947050341803279 -0.177906033727049 -0.00406531518852459 -0.99502689795082 -0.980680595491803 -0.966328722295082 0.0752296847868852 0.0127051536135246 0.00227105788968033 -0.984083743852459 -0.969751240327869 -0.981921482868853 -0.0274623543565574 -0.0729582627377049 0.0810397057213115 -0.957942552295082 -0.971104781393443 -0.965777946557377 -0.0964580276786885 -0.0409942965737705 -0.0525563388721311 -0.975271493852459 -0.984434979918033 -0.982115590573771 -0.96627988204918 -0.961868445081967 -0.96627988204918 -0.961868445081967 -0.981250226885246 -0.976479798196721 -0.956661837786885 -0.949134311557377 -0.984069152459016 -0.979396934918033 -0.986928572540984 -0.954677181229508 -0.966884735327869 -0.991084930491803 -0.947080867704918 -0.950259801803279 0.0447836907598361 -0.0182408690676229 0.0368361247403279 -0.984228785983607 -0.969751323688525 -0.978726079918033 -0.985400697377049 -0.972056389590164 -0.983821085901639 0.210165976297541 -0.133750723557377 0.0202218071762295 -0.957200880573771 -0.973711190983607 -0.967290952459016 -0.958801814590164 -0.970066469262295 -0.968419713114754 -0.231451353308607 -0.210303180884426 -0.122618922764754 -0.96682487295082 -0.964526873032787 0.0662533522319672 -0.976260169672131 -0.975729104836066 0.246387893355738 -0.962715178442623 -0.949623869918033 -0.200701400704918 -0.980194947295082 -0.979537823688525 0.113118939208607
